0.279564546581,-0.307896218207,-0.83201225006,-0.790998856516,0.905871788368,-1
-0.631179538501,-0.474012750693,0.428060538551,-0.868660239486,-0.275327485122,-1
-0.0029703602562,-0.731297996411,-0.157528096925,-0.572365530532,0.618628111601,-1
0.915941744809,0.477826642926,-0.455694753882,-0.14675165305,0.721995750717,1
-0.719993183148,-0.404937358215,-0.508104170338,0.315446919083,-0.304331775064,-1
0.632420810915,0.190136813996,0.758826121242,-0.464068418094,0.27806986061,1
-0.653178481936,-0.454905216122,0.215157826065,-0.763698329222,0.43439186306,-1
-0.113731839363,0.864272782344,0.691731477171,0.693719481702,-0.345534012211,1
0.817695301715,-0.933061030365,-0.910620517271,0.604624426561,0.982453291087,-1
-0.429754824046,-0.195052173531,-0.414989763366,0.177064567768,-0.188773333794,-1
-0.450604340486,-0.318940138004,0.76500106283,0.643930330315,0.0406116407146,-1
-0.0836080003367,0.590395638576,0.928636592905,0.472300808543,0.745788059668,1
-0.666874037659,-0.0891792743662,0.344270421269,-0.90922988985,-0.119308581099,-1
0.232667509633,0.627149676725,0.319351093422,0.968473814731,-0.176102654128,1
-0.851771179943,0.906243282078,0.572079671345,0.377635626932,0.466082124532,1
0.540629727272,0.320095059036,-0.607079162708,0.525401419836,0.337831222921,1
-0.00476514271425,-0.386182947918,0.90277975819,-0.598458632276,0.0838775329169,-1
0.37249620624,0.306133647067,0.0211746240451,0.126802729557,-0.48149982377,1
0.985524616448,-0.150557537384,0.0396313065241,0.184680811622,0.515080716481,1
-0.158602036652,0.467048715654,0.198876348472,0.413374136188,0.493271193705,1
0.234696690824,-0.559926013929,0.701184081521,-0.542463782363,0.555756507857,-1
-0.587238288774,-0.702878590251,0.889941181364,0.813376866433,-0.00343159714932,-1
-0.832088210134,0.538903025263,0.351683440232,0.53954857896,-0.0416229397259,-1
-0.435655349799,-0.780306434711,-0.988928183566,-0.105536373853,-0.089569441009,-1
0.238512050573,-0.98611399163,0.393724093113,-0.934439543154,0.154985193642,-1
0.279736609572,-0.85405778358,-0.565680655669,-0.0396652863498,0.0988938997437,-1
-0.591163905124,0.816366907935,-0.722175599828,0.248289930327,-0.51340017834,1
-0.951310288755,-0.254119734313,-0.770189572181,0.240038424026,-0.393618529048,-1
0.769266034078,0.984314564227,0.522009610691,-0.95518543809,0.536634668294,1
-0.388325245363,0.768904171772,0.275667688482,-0.689334501822,-0.0414119249717,1
0.035989407563,0.524660430241,0.296239608352,-0.951489484428,-0.514251939444,1
0.469216482195,-0.587515755793,0.48425005336,-0.639253877941,0.673590832728,-1
-0.0256914985349,0.839008777647,0.866719041394,0.0835567802183,-0.832136976732,1
0.203654644229,0.0931208626963,0.185428804519,-0.847296195109,-0.808483442798,1
0.269283394225,0.627446498028,0.768215646952,-0.786116247267,-0.00581279921343,1
0.0830313523002,0.174164564545,0.872530189133,-0.465760464961,-0.550454411796,1
-0.856910613726,0.125588525461,-0.277167015226,-0.232951382618,0.0786760046225,-1
0.529465427819,-0.129016740865,-0.885996770086,-0.0208957637842,-0.905269037078,1
